"""0.12159822048247393""","""1.0000076121584114"""
"""0.24287635664279594""","""1.0000227704823872"""
"""0.3638360903006934""","""1.0000454094999276"""
"""0.484479090040729""","""1.0000754642544094"""
"""0.6048070113509417""","""1.0001128702991873"""
"""0.7248214967596771""","""1.000157563692266"""
"""0.8445241759706333""","""1.000209480991041"""
"""0.9639166659961526""","""1.000268559247109"""
"""1.0830005712887834""","""1.0003347360011448"""
"""1.201777483871143""","""1.0004079492778437"""
"""1.320248983464104""","""1.0004881375809311"""
"""1.4384166376133312""","""1.0005752398882346"""
"""1.556282001814196""","""1.0006691956468197"""
"""1.6738466196350923""","""1.0007699447681886"""
"""1.7911120228391757""","""1.000877427623539"""
"""1.9080797315045563""","""1.0009915850390845"""
"""2.0247512541429615""","""1.0011123582914332"""
"""2.141128087816898""","""1.0012396891030264"""
"""2.2572117182553315""","""1.0013735196376332"""
"""2.373003619967909""","""1.0015137924959032"""
"""2.4885052563577466""","""1.0016604507109748"""
"""2.603718079832799""","""1.001813437744138"""
"""2.7186435319158386""","""1.0019726974805518"""
"""2.8332830433530645""","""1.0021381742250162"""
"""2.9476380342213524""","""1.0023098126977943"""
"""3.061709914034181""","""1.0024875580304888"""
"""3.1755000818462396""","""1.0026713557619682"""
"""3.2890099263567496""","""1.0028611518343435"""
"""3.4022408260115076""","""1.0030568925889949"""
"""3.5151941491036753""","""1.0032585247626467"""
"""3.627871253873336""","""1.003465995483491"""
"""3.740273488605829""","""1.0036792522673588"""
"""3.8524021917288866""","""1.0038982430139367"""
"""3.9642586919085896""","""1.0041229160030314"""
"""4.075844308144153""","""1.0043532198908784"""
"""4.1871603498615695""","""1.0045891037064958"""
"""4.298208117006116""","""1.0048305168480816"""
"""4.408988900133746""","""1.0050774090794552"""
"""4.519503980501387""","""1.005329730526542"""
"""4.629754630156149""","""1.0055874316738986"""
"""4.739742112023467""","""1.0058504633612813"""
"""4.849467679994193""","""1.0061187767802542"""
"""4.958932579010649""","""1.0063923234708394"""
"""5.068138045151656""","""1.0066710553182048"""
"""5.177085305716557""","""1.0069549245493932"""
"""5.285775579308245""","""1.0072438837300886"""
"""5.394210075915215""","""1.0075378857614217"""
"""5.50238999699264""","""1.0078368838768126"""
"""5.610316535542512""","""1.0081408316388505"""
"""5.7179908761928235""","""1.0084496829362095"""
"""5.82541419527584""","""1.008763391980602"""
"""5.932587660905454""","""1.0090819133037658"""
"""6.039512433053632""","""1.0094052017544872"""
"""6.14618966362599""","""1.0097332124956588"""
"""6.252620496536478""","""1.0100659010013708"""
"""6.3588060677812095""","""1.0104032230540365"""
"""6.46474750551144""","""1.0107451347415504"""
"""6.570445930105704""","""1.011091592454479"""
"""6.675902454241125""","""1.0114425528832844"""
"""6.781118182963911""","""1.0117979730155795"""
"""6.88609421375904""","""1.0121578101334137"""
"""6.990831636619158""","""1.0125220218105908"""
"""7.09533153411269""","""1.0128905659100167"""
"""7.199594981451175""","""1.013263400581077"""
"""7.303623046555847""","""1.0136404842570448"""
"""7.407416790123459""","""1.0140217756525174"""
"""7.510977265691364""","""1.0144072337608823"""
"""7.614305519701869""","""1.014796817851811"""
"""7.717402591565865""","""1.0151904874687818"""
"""7.820269513725741""","""1.0155882024266294"""
"""7.922907311717606""","""1.0159899228091223"""
"""8.025317004232804""","""1.0163956089665676"""
"""8.127499603178759""","""1.0168052215134415"""
"""8.22945611373913""","""1.017218721326047"""
"""8.331187534433322""","""1.0176360695401971"""
"""8.432694857175312""","""1.018057227548923"""
"""8.53397906733185""","""1.018482157000209"""
"""8.635041143780013""","""1.0189108197947505"""
"""8.735882058964117""","""1.0193431780837388"""
"""8.836502778952028""","""1.0197791942666674"""
"""8.936904263490836""","""1.020218830989165"""
"""9.037087466061939""","""1.0206620511408506"""
"""9.137053333935512""","""1.021108817853211"""
"""9.236802808224404""","""1.0215590944975041"""
"""9.336336823937431""","""1.0220128446826826"""
"""9.435656310032114""","""1.0224700322533409"""
"""9.53476218946683""","""1.0229306212876839"""
"""9.633655379252415""","""1.0233945760955179"""
"""9.732336790503206""","""1.0238618612162635"""
"""9.830807328487538""","""1.0243324414169885"""
"""9.929067892677704""","""1.024806281690463"""
"""10.027119376799382""","""1.0252833472532348"""
"""10.124962668880528""","""1.025763603543725"""
"""10.22259865129976""","""1.0262470162203448"""
"""10.32002820083423""","""1.026733551159631"""
"""10.417252188706971""","""1.0272231744544018"""
"""10.514271480633777""","""1.0277158524119328"""
"""10.611086936869555""","""1.0282115515521506"""
"""10.707699412254215""","""1.0287102386058466"""
"""10.804109756258065""","""1.0292118805129091"""
"""10.900318813026741""","""1.0297164444205742"""
